ChronicFactKey,LocationKey,YearKey,IndicatorKey,StratificationKey,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit
463,53,4,52,9,34.7000,34.7000,24.3000,46.6000
464,25,4,37,9,79.2000,79.2000,55.2000,92.2000
465,38,4,37,9,78.6000,78.6000,64.8000,88.0000
466,30,4,132,9,21.0000,21.0000,13.0000,32.0000
467,17,4,132,9,19.4000,19.4000,9.4000,35.7000
468,54,4,52,9,20.9000,20.9000,10.3000,38.0000
469,36,4,132,9,10.8000,10.8000,3.5000,28.7000
470,24,4,101,9,44.9000,44.9000,31.0000,59.7000
471,30,4,37,9,80.9000,80.9000,74.2000,86.2000
472,12,4,132,9,22.8000,22.8000,19.9000,26.0000
473,23,4,52,9,39.9000,39.9000,22.7000,60.0000
474,41,4,37,9,78.4000,78.4000,71.9000,83.7000
475,16,4,101,9,32.7000,32.7000,14.4000,58.3000
476,2,4,37,9,85.1000,85.1000,80.8000,88.6000
477,35,4,101,9,28.9000,28.9000,16.3000,45.9000
478,24,4,52,9,31.3000,31.3000,18.4000,48.0000
479,32,4,52,9,34.3000,34.3000,26.9000,42.5000
480,12,4,52,9,37.6000,37.6000,35.0000,40.3000
481,18,4,132,9,23.9000,23.9000,11.9000,42.4000
482,54,4,37,9,89.2000,89.2000,77.1000,95.3000
483,20,4,132,9,22.2000,22.2000,10.8000,40.2000
484,38,4,52,9,35.5000,35.5000,22.7000,50.8000
485,47,4,132,9,13.9000,13.9000,6.1000,28.7000
486,41,4,132,9,15.0000,15.0000,9.5000,22.9000
487,6,4,101,9,30.8000,30.8000,20.8000,43.0000
488,14,4,101,9,52.5000,52.5000,32.7000,71.5000
489,34,4,132,9,13.1000,13.1000,5.7000,27.4000
490,45,4,52,9,41.7000,41.7000,30.2000,54.2000
491,9,4,101,9,35.2000,35.2000,26.1000,45.5000
492,37,4,37,9,79.7000,79.7000,67.1000,88.3000
493,49,4,52,9,47.3000,47.3000,31.1000,64.0000
494,38,4,132,9,31.8000,31.8000,16.4000,52.5000
495,2,4,101,9,47.9000,47.9000,42.4000,53.5000
496,7,4,101,9,36.5000,36.5000,23.7000,51.4000
497,31,4,37,9,71.2000,71.2000,56.0000,82.8000
498,39,4,37,9,91.5000,91.5000,81.8000,96.3000
499,48,4,52,9,30.8000,30.8000,20.6000,43.3000
500,18,4,37,9,87.6000,87.6000,78.8000,93.1000
501,4,4,52,9,41.2000,41.2000,29.8000,53.7000
502,30,4,101,9,36.6000,36.6000,30.0000,43.7000
503,9,4,132,9,16.1000,16.1000,8.0000,29.5000
504,34,4,52,9,37.3000,37.3000,26.3000,49.7000
505,43,4,37,9,81.2000,81.2000,69.6000,89.1000
506,22,4,37,9,68.6000,68.6000,55.6000,79.2000
507,52,4,37,9,84.5000,84.5000,76.5000,90.2000
508,20,4,37,9,85.2000,85.2000,74.5000,92.0000
509,52,4,132,9,40.9000,40.9000,26.6000,57.0000
510,53,4,101,9,49.7000,49.7000,39.1000,60.4000
511,29,4,37,9,91.7000,91.7000,82.8000,96.2000
512,26,4,101,9,56.5000,56.5000,38.1000,73.2000
513,51,4,101,9,51.8000,51.8000,35.3000,67.8000
514,10,4,37,9,80.4000,80.4000,67.4000,89.0000
515,25,4,101,9,54.8000,54.8000,34.2000,73.8000
516,42,4,132,9,21.8000,21.8000,9.7000,42.1000
517,31,4,52,9,44.0000,44.0000,29.8000,59.3000
518,11,4,132,9,27.3000,27.3000,13.6000,47.1000
519,28,4,101,9,35.1000,35.1000,25.3000,46.4000
520,2,4,132,9,31.2000,31.2000,23.9000,39.6000
521,32,4,101,9,37.5000,37.5000,30.5000,45.0000
522,53,4,132,9,21.5000,21.5000,11.0000,37.6000
523,52,4,52,9,30.3000,30.3000,20.8000,41.9000
524,9,4,52,9,33.6000,33.6000,24.1000,44.7000
525,37,4,52,9,33.0000,33.0000,21.1000,47.5000
526,7,4,37,9,82.5000,82.5000,70.8000,90.2000
527,33,4,101,9,48.1000,48.1000,36.0000,60.4000
528,43,4,132,9,21.7000,21.7000,10.6000,39.2000
529,52,4,101,9,42.0000,42.0000,32.1000,52.6000
530,55,4,37,9,86.1000,86.1000,70.5000,94.1000
531,36,4,52,9,46.3000,46.3000,33.1000,60.0000
532,28,4,132,9,27.8000,27.8000,14.1000,47.5000
533,49,4,37,9,79.1000,79.1000,62.1000,89.7000
534,39,4,132,9,23.5000,23.5000,12.9000,38.9000
535,46,4,52,9,42.5000,42.5000,27.5000,59.0000
536,4,4,132,9,22.6000,22.6000,11.0000,40.8000
537,29,4,101,9,46.8000,46.8000,36.6000,57.2000
538,1,4,37,9,79.5000,79.5000,73.2000,84.7000
539,13,4,52,9,35.1000,35.1000,26.4000,44.9000
540,22,4,101,9,41.2000,41.2000,30.0000,53.4000
541,11,4,52,9,33.3000,33.3000,21.6000,47.6000
542,27,4,52,9,40.0000,40.0000,22.5000,60.4000
543,41,4,52,9,42.7000,42.7000,35.5000,50.3000
544,10,4,101,9,56.3000,56.3000,43.2000,68.5000
545,40,4,37,9,83.2000,83.2000,77.6000,87.7000
546,7,4,132,9,6.1000,6.1000,1.6000,20.8000
547,40,4,132,5,18.5000,18.5000,8.6000,35.1000
548,49,4,101,5,38.5000,38.5000,23.2000,56.5000
549,33,4,37,5,87.0000,87.0000,74.1000,94.0000
550,18,4,101,5,48.1000,48.1000,32.6000,63.9000
551,7,4,37,5,84.9000,84.9000,70.5000,93.0000
552,33,4,101,5,47.8000,47.8000,35.0000,60.9000
553,46,4,101,5,61.3000,61.3000,51.6000,70.1000
554,8,4,101,5,51.8000,51.8000,31.9000,71.2000
555,20,4,52,5,39.4000,39.4000,24.1000,57.0000
556,47,4,52,5,44.3000,44.3000,23.8000,67.0000
557,17,4,52,5,20.5000,20.5000,9.5000,38.6000
558,9,4,37,5,78.8000,78.8000,61.8000,89.5000
559,24,4,37,5,94.5000,94.5000,83.9000,98.3000
560,34,4,37,5,86.2000,86.2000,79.1000,91.2000
561,32,4,37,5,74.3000,74.3000,63.5000,82.8000
562,30,4,37,5,72.1000,72.1000,56.6000,83.6000
563,20,4,37,5,73.6000,73.6000,57.9000,84.9000
564,22,4,101,5,50.1000,50.1000,31.0000,69.3000
565,51,4,37,5,82.8000,82.8000,66.1000,92.2000
566,30,4,101,5,53.5000,53.5000,37.9000,68.4000
567,36,4,37,5,75.1000,75.1000,59.1000,86.2000
568,35,4,101,5,66.9000,66.9000,49.4000,80.8000
569,52,4,37,5,71.1000,71.1000,49.3000,86.2000
570,12,4,132,5,24.0000,24.0000,20.5000,28.0000
571,12,4,101,5,52.7000,52.7000,49.5000,55.8000
572,8,4,37,5,70.4000,70.4000,47.3000,86.3000
573,36,4,132,5,15.1000,15.1000,4.2000,41.7000
574,34,4,132,16,18.7000,18.7000,14.6000,23.5000
575,27,4,101,16,48.7000,48.7000,45.0000,52.4000
576,9,4,37,16,81.0000,81.0000,77.2000,84.3000
577,29,4,37,16,90.6000,90.6000,87.9000,92.7000
578,54,4,37,16,84.0000,84.0000,80.7000,86.7000
579,17,4,132,16,28.0000,28.0000,23.2000,33.4000
580,23,4,132,16,28.8000,28.8000,24.1000,34.1000
581,55,4,37,16,84.3000,84.3000,81.0000,87.1000
582,8,4,52,16,27.4000,27.4000,23.5000,31.6000
583,53,4,37,16,84.0000,84.0000,80.5000,86.9000
584,33,4,52,16,37.4000,37.4000,32.3000,42.7000
585,23,4,37,16,80.1000,80.1000,76.8000,83.0000
586,40,4,132,16,25.0000,25.0000,20.0000,30.8000
587,11,4,132,16,27.7000,27.7000,22.4000,33.7000
588,45,4,132,16,25.3000,25.3000,20.9000,30.2000
589,53,4,101,16,57.2000,57.2000,53.1000,61.2000
590,31,4,132,16,31.6000,31.6000,26.3000,37.4000
591,3,4,52,16,33.2000,33.2000,28.9000,37.9000
592,6,4,132,16,24.3000,24.3000,20.0000,29.2000
593,38,4,37,16,83.6000,83.6000,80.1000,86.6000
594,43,4,52,16,35.2000,35.2000,30.9000,39.8000
595,39,4,52,16,33.6000,33.6000,29.3000,38.1000
596,33,4,37,16,84.4000,84.4000,80.1000,87.9000
597,49,4,52,16,27.9000,27.9000,24.2000,32.0000
598,39,4,101,16,53.8000,53.8000,49.7000,57.8000
599,46,4,52,16,30.7000,30.7000,26.5000,35.1000
600,22,4,132,16,27.2000,27.2000,22.4000,32.7000
601,23,4,52,16,52.4000,52.4000,48.3000,56.5000
602,45,4,101,16,46.3000,46.3000,42.6000,50.1000
603,25,4,52,16,26.1000,26.1000,22.4000,30.3000
604,30,4,132,16,24.4000,24.4000,19.5000,29.9000
605,18,4,52,16,28.4000,28.4000,24.6000,32.6000
606,42,4,52,16,34.0000,34.0000,29.8000,38.5000
607,11,4,52,16,37.1000,37.1000,32.9000,41.5000
608,4,4,52,16,29.6000,29.6000,25.5000,34.1000
609,55,4,52,16,41.8000,41.8000,37.4000,46.4000
610,13,4,52,16,28.1000,28.1000,24.2000,32.3000
611,2,4,52,16,34.4000,34.4000,30.3000,38.7000
612,5,4,101,16,52.2000,52.2000,48.3000,56.1000
613,3,4,101,16,48.3000,48.3000,44.3000,52.3000
614,16,4,52,16,43.7000,43.7000,39.5000,48.0000
615,38,4,101,16,50.2000,50.2000,46.2000,54.3000
616,26,4,101,16,59.2000,59.2000,55.2000,63.1000
617,54,4,101,16,49.1000,49.1000,45.2000,53.0000
618,51,4,52,16,25.5000,25.5000,21.8000,29.5000
619,44,4,52,16,39.4000,39.4000,35.1000,43.8000
620,53,4,52,16,29.8000,29.8000,25.7000,34.2000
621,36,4,37,16,82.9000,82.9000,79.4000,85.8000
622,16,4,37,16,83.5000,83.5000,80.2000,86.4000
623,42,4,37,16,84.2000,84.2000,80.5000,87.3000
624,47,4,37,16,77.5000,77.5000,73.4000,81.1000
625,4,4,132,16,26.6000,26.6000,21.1000,32.9000
626,2,4,37,16,85.5000,85.5000,82.4000,88.1000
627,28,4,132,16,26.9000,26.9000,21.9000,32.7000
628,1,4,52,16,36.7000,36.7000,32.4000,41.2000
629,34,4,52,16,36.8000,36.8000,32.2000,41.6000
630,7,4,101,16,43.3000,43.3000,39.6000,47.1000
631,36,4,132,16,22.0000,22.0000,17.4000,27.4000
632,18,4,132,16,24.7000,24.7000,20.1000,29.9000
633,32,4,132,16,18.3000,18.3000,14.0000,23.5000
634,43,4,37,16,81.3000,81.3000,77.9000,84.4000
635,35,4,101,16,46.2000,46.2000,42.6000,49.9000
636,24,4,101,16,58.4000,58.4000,54.5000,62.2000
637,47,4,52,16,30.3000,30.3000,26.0000,35.0000
638,44,4,132,16,24.4000,24.4000,19.9000,29.6000
639,4,4,37,16,88.3000,88.3000,85.2000,90.9000
640,38,4,52,16,38.8000,38.8000,34.5000,43.4000
641,9,4,132,16,24.8000,24.8000,19.9000,30.3000
642,51,4,132,16,26.9000,26.9000,22.1000,32.3000
643,50,4,52,16,30.9000,30.9000,26.8000,35.4000
644,48,4,52,16,38.1000,38.1000,33.8000,42.5000
645,48,4,37,16,80.6000,80.6000,76.9000,83.8000
646,9,4,52,16,33.5000,33.5000,29.0000,38.3000
647,40,4,101,16,45.2000,45.2000,41.1000,49.4000
648,20,4,132,16,28.1000,28.1000,23.2000,33.4000
649,39,4,132,16,30.0000,30.0000,24.8000,35.7000
650,11,4,37,16,83.4000,83.4000,79.9000,86.4000
651,37,4,101,16,54.6000,54.6000,50.7000,58.4000
652,5,4,52,16,27.4000,27.4000,23.5000,31.8000
653,1,4,132,16,18.6000,18.6000,14.8000,23.3000
654,6,4,37,16,79.8000,79.8000,76.4000,82.9000
655,52,4,101,16,47.4000,47.4000,43.2000,51.6000
656,49,4,37,16,86.5000,86.5000,83.7000,88.9000
657,50,4,132,16,23.4000,23.4000,19.0000,28.5000
658,7,4,52,16,50.3000,50.3000,46.2000,54.5000
659,8,4,132,16,34.7000,34.7000,29.2000,40.6000
660,9,4,101,16,40.8000,40.8000,36.7000,45.1000
661,13,4,37,16,85.0000,85.0000,81.5000,87.9000
662,55,4,101,16,40.6000,40.6000,36.8000,44.4000
663,8,4,37,16,82.7000,82.7000,79.2000,85.8000
664,52,4,132,16,32.5000,32.5000,26.6000,38.9000
665,1,4,37,16,79.4000,79.4000,75.5000,82.8000
666,24,4,37,16,88.4000,88.4000,85.4000,90.9000
667,14,4,101,16,59.6000,59.6000,55.6000,63.4000
668,1,4,101,16,46.0000,46.0000,42.0000,50.1000
669,10,4,37,16,84.0000,84.0000,80.7000,86.8000
670,24,4,132,16,29.5000,29.5000,24.7000,34.7000
671,39,4,37,16,87.8000,87.8000,84.7000,90.4000
672,49,4,101,16,59.0000,59.0000,55.3000,62.6000
673,29,4,132,16,28.1000,28.1000,22.8000,34.2000
674,51,4,101,16,54.6000,54.6000,50.7000,58.4000
675,48,4,101,16,50.6000,50.6000,46.7000,54.5000
676,26,4,132,16,29.7000,29.7000,24.9000,35.0000
677,2,4,132,16,29.4000,29.4000,24.1000,35.3000
678,51,4,37,16,80.0000,80.0000,76.5000,83.1000
679,18,4,101,16,55.3000,55.3000,51.5000,59.1000
680,31,4,37,16,78.6000,78.6000,75.1000,81.6000
681,27,4,52,16,31.5000,31.5000,27.7000,35.5000
682,27,4,37,16,77.8000,77.8000,74.4000,80.9000
683,44,4,101,16,47.6000,47.6000,43.8000,51.4000
684,37,4,52,16,34.4000,34.4000,30.5000,38.7000
685,41,4,132,16,17.9000,17.9000,14.1000,22.5000
686,40,4,52,16,28.8000,28.8000,24.6000,33.3000
687,29,4,52,16,29.2000,29.2000,24.8000,33.9000
688,14,4,132,16,32.5000,32.5000,27.3000,38.1000
689,54,4,52,16,41.4000,41.4000,37.0000,45.9000
690,17,4,52,16,28.1000,28.1000,24.4000,32.0000
691,33,4,132,16,24.5000,24.5000,18.8000,31.2000
692,11,4,101,16,49.3000,49.3000,45.3000,53.3000
693,24,4,52,16,28.6000,28.6000,24.6000,32.9000
694,35,4,37,16,83.0000,83.0000,79.9000,85.7000
695,7,4,37,16,80.1000,80.1000,76.8000,83.1000
696,6,4,52,16,37.9000,37.9000,33.8000,42.1000
697,16,4,132,16,33.7000,33.7000,28.5000,39.4000
698,25,4,132,16,37.6000,37.6000,32.0000,43.6000
699,36,4,101,16,50.7000,50.7000,46.7000,54.6000
700,41,4,101,16,47.4000,47.4000,43.4000,51.4000
701,20,4,52,16,42.6000,42.6000,38.6000,46.7000
702,49,4,132,16,27.2000,27.2000,22.5000,32.4000
703,43,4,101,16,54.5000,54.5000,50.6000,58.5000
704,29,4,101,16,53.1000,53.1000,48.9000,57.2000
705,31,4,101,16,44.6000,44.6000,40.8000,48.4000
706,36,4,52,16,36.2000,36.2000,32.0000,40.6000
707,30,4,37,16,77.6000,77.6000,74.1000,80.8000
708,30,4,52,16,37.7000,37.7000,33.5000,42.1000
709,26,4,52,16,27.3000,27.3000,23.5000,31.5000
710,5,4,37,16,86.2000,86.2000,82.9000,89.0000
711,12,4,132,16,25.6000,25.6000,24.5000,26.7000
712,52,4,52,16,29.3000,29.3000,25.1000,33.9000
713,22,4,52,16,31.3000,31.3000,27.2000,35.7000
714,13,4,132,16,33.2000,33.2000,27.7000,39.1000
715,45,4,52,16,35.2000,35.2000,31.2000,39.3000
716,37,4,132,16,33.5000,33.5000,28.4000,38.9000
717,4,4,101,16,57.5000,57.5000,53.2000,61.7000
718,6,4,101,16,48.1000,48.1000,44.3000,51.8000
719,35,4,132,16,29.3000,29.3000,24.5000,34.6000
720,28,4,37,16,83.4000,83.4000,80.3000,86.1000
721,55,4,132,16,24.0000,24.0000,19.1000,29.7000
722,5,4,132,16,30.3000,30.3000,25.3000,35.8000
723,34,4,101,16,54.9000,54.9000,50.6000,59.2000
724,42,4,132,16,29.5000,29.5000,24.4000,35.2000
725,22,4,37,16,82.6000,82.6000,78.8000,85.8000
726,31,4,52,16,40.4000,40.4000,36.2000,44.7000
727,7,4,132,16,26.8000,26.8000,21.8000,32.4000
728,32,4,37,16,75.2000,75.2000,71.1000,78.9000
729,46,4,132,16,36.6000,36.6000,30.8000,42.7000
730,41,4,52,16,36.6000,36.6000,32.4000,41.1000
731,14,4,52,16,29.8000,29.8000,25.9000,34.1000
732,53,4,132,16,28.0000,28.0000,23.0000,33.6000
733,40,4,37,16,84.8000,84.8000,81.5000,87.7000
734,27,4,132,16,29.8000,29.8000,24.7000,35.5000
735,28,4,101,16,44.7000,44.7000,40.9000,48.4000
736,25,4,101,16,53.4000,53.4000,49.4000,57.3000
737,41,4,37,16,81.5000,81.5000,78.0000,84.5000
738,50,4,37,16,87.9000,87.9000,85.1000,90.2000
739,47,4,101,16,49.8000,49.8000,45.7000,53.9000
740,12,4,37,16,82.3000,82.3000,81.6000,83.0000
741,45,4,37,16,81.4000,81.4000,78.2000,84.2000
742,44,4,37,16,81.8000,81.8000,78.5000,84.6000
743,10,4,52,16,28.3000,28.3000,24.4000,32.6000
744,42,4,101,16,52.0000,52.0000,48.0000,56.0000
745,47,4,132,16,27.0000,27.0000,22.2000,32.5000
746,3,4,37,16,79.9000,79.9000,76.0000,83.3000
747,38,4,132,16,27.6000,27.6000,22.6000,33.2000
748,17,4,101,16,59.5000,59.5000,55.9000,63.1000
749,10,4,132,16,19.7000,19.7000,15.6000,24.4000
750,20,4,37,16,77.9000,77.9000,74.6000,80.9000
751,43,4,132,16,29.4000,29.4000,24.5000,34.9000
752,50,4,101,16,46.1000,46.1000,42.1000,50.1000
753,25,4,37,16,76.7000,76.7000,72.9000,80.2000
754,26,4,37,16,85.1000,85.1000,81.6000,88.0000
755,20,4,101,16,41.3000,41.3000,37.8000,44.9000
756,52,4,37,16,82.5000,82.5000,79.0000,85.4000
757,12,4,52,16,34.4000,34.4000,33.5000,35.4000
758,45,4,132,13,36.0000,36.0000,19.6000,56.4000
759,34,4,52,13,59.3000,59.3000,36.8000,78.5000
760,45,4,52,13,36.4000,36.4000,22.6000,52.8000
761,34,4,101,13,56.4000,56.4000,37.1000,73.9000
762,50,4,52,13,21.6000,21.6000,10.9000,38.2000
763,18,4,52,13,9.4000,9.4000,2.9000,26.6000
764,42,4,132,13,38.9000,38.9000,20.5000,61.1000
765,12,4,101,13,50.1000,50.1000,35.2000,65.1000
766,54,4,52,13,54.2000,54.2000,36.6000,70.9000
767,12,4,52,13,36.1000,36.1000,22.7000,52.1000
768,11,4,132,13,7.8000,7.8000,2.7000,20.2000
769,12,4,37,13,76.1000,76.1000,59.8000,87.2000
770,34,4,37,13,89.5000,89.5000,76.9000,95.7000
771,42,4,52,13,35.4000,35.4000,21.3000,52.6000
772,16,4,52,13,49.4000,49.4000,33.2000,65.8000
773,12,4,132,13,33.6000,33.6000,16.0000,57.3000
774,4,4,132,11,28.0000,28.0000,20.4000,37.2000
775,32,4,52,11,34.3000,34.3000,28.3000,40.8000
776,31,4,37,11,76.7000,76.7000,71.7000,81.0000
777,26,4,37,11,83.4000,83.4000,78.0000,87.7000
778,33,4,52,11,34.1000,34.1000,27.3000,41.7000
779,12,4,52,11,34.5000,34.5000,33.2000,35.8000
780,24,4,37,11,89.7000,89.7000,85.6000,92.7000
781,38,4,52,11,35.9000,35.9000,30.0000,42.3000
782,27,4,101,11,51.2000,51.2000,46.1000,56.4000
783,10,4,132,11,25.2000,25.2000,19.0000,32.7000
784,39,4,37,11,87.8000,87.8000,83.1000,91.3000
785,54,4,37,11,82.4000,82.4000,77.5000,86.4000
786,50,4,101,11,47.1000,47.1000,41.7000,52.7000
787,34,4,37,11,84.7000,84.7000,79.3000,88.9000
788,7,4,132,11,24.1000,24.1000,17.9000,31.5000
789,54,4,52,11,39.4000,39.4000,33.6000,45.6000
790,9,4,101,11,43.1000,43.1000,37.2000,49.1000
791,7,4,37,11,80.7000,80.7000,76.2000,84.5000
792,34,4,101,11,52.1000,52.1000,46.1000,58.0000
793,29,4,52,11,25.4000,25.4000,20.1000,31.6000
794,24,4,101,11,57.8000,57.8000,52.4000,63.1000
795,23,4,52,11,52.6000,52.6000,47.0000,58.3000
796,11,4,101,11,48.9000,48.9000,43.4000,54.5000
797,46,4,132,11,38.4000,38.4000,30.6000,46.8000
798,3,4,52,11,35.1000,35.1000,29.2000,41.5000
799,45,4,52,11,35.3000,35.3000,30.1000,40.9000
800,7,4,52,11,51.5000,51.5000,45.5000,57.4000
801,36,4,132,11,26.6000,26.6000,19.7000,34.9000
802,32,4,37,11,73.6000,73.6000,67.8000,78.6000
803,28,4,37,11,81.4000,81.4000,76.7000,85.4000
804,23,4,132,11,32.4000,32.4000,25.8000,39.8000
805,36,4,101,11,50.9000,50.9000,45.5000,56.3000
806,31,4,52,11,35.3000,35.3000,29.7000,41.3000
807,42,4,101,11,51.0000,51.0000,45.4000,56.5000
808,28,4,101,11,44.2000,44.2000,39.2000,49.4000
809,54,4,132,11,27.8000,27.8000,20.8000,36.0000
810,14,4,52,11,28.5000,28.5000,23.3000,34.2000
811,22,4,101,11,52.6000,52.6000,46.8000,58.4000
812,42,4,132,11,27.9000,27.9000,21.2000,35.8000
813,55,4,132,11,25.8000,25.8000,19.3000,33.7000
814,10,4,101,11,58.4000,58.4000,53.1000,63.6000
815,43,4,101,11,54.8000,54.8000,49.3000,60.3000
816,4,4,52,11,31.4000,31.4000,25.5000,38.1000
817,20,4,52,11,46.6000,46.6000,40.9000,52.4000
818,37,4,52,11,35.0000,35.0000,29.6000,40.9000
819,51,4,52,11,30.6000,30.6000,25.2000,36.7000
820,29,4,37,11,91.0000,91.0000,87.0000,93.8000
821,49,4,37,11,84.8000,84.8000,80.3000,88.4000
822,43,4,37,11,79.3000,79.3000,74.1000,83.7000
823,24,4,52,11,28.6000,28.6000,23.2000,34.7000
824,37,4,101,11,53.9000,53.9000,48.7000,59.2000
825,39,4,132,11,34.9000,34.9000,27.8000,42.6000
826,49,4,132,11,28.9000,28.9000,22.3000,36.6000
827,26,4,101,11,60.0000,60.0000,54.4000,65.4000
828,50,4,52,11,29.6000,29.6000,24.0000,35.8000
829,43,4,132,11,24.0000,24.0000,18.3000,30.8000
830,8,4,52,11,27.3000,27.3000,21.8000,33.6000
831,9,4,52,11,34.4000,34.4000,28.2000,41.1000
832,5,4,101,11,51.2000,51.2000,45.9000,56.4000
833,40,4,37,11,83.9000,83.9000,78.9000,87.8000
834,47,4,37,11,77.1000,77.1000,71.2000,82.0000
835,48,4,132,11,22.8000,22.8000,17.1000,29.8000
836,8,4,132,11,39.0000,39.0000,31.0000,47.6000
837,13,4,101,11,57.7000,57.7000,52.1000,63.0000
838,33,4,101,11,47.7000,47.7000,40.9000,54.5000
839,36,4,52,11,36.9000,36.9000,31.0000,43.1000
840,28,4,52,11,37.8000,37.8000,32.2000,43.7000
841,30,4,37,11,77.3000,77.3000,72.3000,81.6000
842,41,4,101,11,48.3000,48.3000,42.6000,54.0000
843,37,4,37,11,81.5000,81.5000,77.0000,85.4000
844,3,4,132,11,29.9000,29.9000,23.1000,37.8000
845,34,4,52,11,34.9000,34.9000,28.8000,41.6000
846,18,4,52,11,29.0000,29.0000,23.7000,34.9000
847,54,4,101,11,49.5000,49.5000,44.2000,54.9000
848,46,4,52,11,27.9000,27.9000,22.6000,33.9000
849,1,4,52,11,39.3000,39.3000,33.5000,45.4000
850,13,4,52,11,32.1000,32.1000,26.4000,38.2000
851,1,4,101,11,47.6000,47.6000,42.1000,53.3000
852,27,4,52,11,32.8000,32.8000,27.5000,38.6000
853,41,4,52,11,36.2000,36.2000,30.3000,42.6000
854,2,4,132,11,31.7000,31.7000,24.1000,40.3000
855,25,4,37,11,77.0000,77.0000,71.4000,81.8000
856,37,4,132,11,33.8000,33.8000,26.8000,41.6000
857,12,4,132,11,27.5000,27.5000,25.9000,29.1000
858,44,4,132,11,25.8000,25.8000,20.1000,32.4000
859,33,4,132,11,24.5000,24.5000,16.5000,34.8000
860,16,4,52,11,45.2000,45.2000,39.3000,51.1000
861,14,4,37,11,82.2000,82.2000,77.4000,86.2000
862,39,4,52,11,34.8000,34.8000,29.0000,41.1000
863,46,4,101,11,55.4000,55.4000,49.6000,61.0000
864,53,4,52,11,31.5000,31.5000,25.9000,37.7000
865,11,4,132,11,32.2000,32.2000,24.4000,41.0000
866,38,4,37,11,83.2000,83.2000,77.9000,87.4000
867,17,4,132,11,30.2000,30.2000,23.2000,38.4000
868,26,4,52,11,28.6000,28.6000,23.2000,34.6000
869,30,4,52,11,41.2000,41.2000,35.5000,47.2000
870,1,4,132,11,18.9000,18.9000,13.7000,25.5000
871,41,4,37,11,81.7000,81.7000,76.9000,85.8000
872,44,4,52,11,35.9000,35.9000,30.2000,41.9000
873,55,4,37,11,81.4000,81.4000,76.4000,85.6000
874,35,4,37,11,81.7000,81.7000,77.4000,85.4000
875,50,4,37,11,85.5000,85.5000,81.3000,89.0000
876,52,4,101,11,49.3000,49.3000,43.5000,55.2000
877,55,4,101,11,41.5000,41.5000,36.4000,46.8000
878,49,4,52,11,27.9000,27.9000,22.7000,33.8000
879,38,4,132,11,29.5000,29.5000,22.9000,37.1000
880,18,4,132,11,31.6000,31.6000,24.9000,39.2000
881,25,4,52,11,26.8000,26.8000,21.5000,32.9000
882,53,4,101,11,54.4000,54.4000,48.7000,60.0000
883,22,4,132,11,26.6000,26.6000,20.4000,34.0000
884,7,4,101,11,44.0000,44.0000,38.8000,49.3000
885,51,4,37,11,79.0000,79.0000,73.8000,83.3000
886,39,4,101,11,56.1000,56.1000,50.5000,61.6000
887,52,4,132,11,35.9000,35.9000,27.5000,45.3000
888,22,4,37,11,83.6000,83.6000,78.0000,88.0000
889,10,4,37,11,81.6000,81.6000,76.6000,85.6000
890,4,4,101,11,55.6000,55.6000,49.6000,61.5000
891,27,4,132,11,29.0000,29.0000,22.2000,37.0000
892,20,4,37,11,80.8000,80.8000,76.3000,84.5000
893,13,4,37,11,85.1000,85.1000,80.3000,88.9000
894,11,4,37,11,82.5000,82.5000,77.5000,86.5000
895,53,4,37,11,80.5000,80.5000,75.2000,84.9000
896,42,4,52,11,34.9000,34.9000,29.0000,41.2000
897,16,4,37,11,79.8000,79.8000,74.6000,84.1000
898,35,4,132,11,31.4000,31.4000,24.9000,38.7000
899,40,4,132,11,26.7000,26.7000,19.8000,35.1000
900,33,4,132,21,27.2000,27.2000,18.9000,37.4000
901,32,4,132,21,22.9000,22.9000,16.2000,31.4000
902,29,4,132,21,33.9000,33.9000,25.6000,43.3000
903,52,4,132,21,40.7000,40.7000,31.9000,50.1000
904,10,4,132,21,27.8000,27.8000,21.1000,35.7000
905,25,4,132,21,45.9000,45.9000,37.7000,54.4000
906,46,4,132,21,49.3000,49.3000,40.5000,58.1000
907,26,4,132,21,36.0000,36.0000,28.6000,44.2000
908,8,4,132,21,46.5000,46.5000,38.2000,55.0000
909,31,4,132,21,38.2000,38.2000,30.5000,46.5000
910,49,4,132,21,31.6000,31.6000,24.4000,39.8000
911,30,4,132,21,23.6000,23.6000,17.4000,31.3000
912,20,4,132,21,34.6000,34.6000,26.8000,43.4000
913,22,4,132,21,29.6000,29.6000,22.6000,37.7000
914,36,4,132,21,26.1000,26.1000,19.5000,33.9000
915,34,4,132,21,20.7000,20.7000,14.6000,28.7000
916,37,4,132,21,37.3000,37.3000,29.7000,45.6000
917,16,4,132,21,38.3000,38.3000,30.7000,46.6000
918,45,4,132,21,28.2000,28.2000,22.1000,35.2000
919,35,4,132,21,38.6000,38.6000,31.1000,46.6000
920,50,4,132,21,24.6000,24.6000,18.3000,32.3000
921,40,4,132,21,27.7000,27.7000,20.4000,36.4000
922,54,4,132,21,31.8000,31.8000,24.8000,39.9000
923,43,4,132,21,36.9000,36.9000,29.2000,45.3000
924,55,4,132,21,31.4000,31.4000,23.9000,40.1000
925,17,4,132,21,34.3000,34.3000,27.0000,42.6000
926,23,4,132,21,37.1000,37.1000,29.6000,45.2000
